order_id,order_date,customer_id,customer_name,gender,age,city,state,region,product_id,product_name,category,quantity,unit_price,discount,sales,cost,profit
O00654,2025-03-05,C0345,Meera Desai,Male,60,Mumbai,Maharashtra,West,P013,Mixer Grinder,Home Appliances,1,4200,0.05,3990.0,2700,1290.0
O00655,2025-10-26,C0184,Arjun Khan,Male,59,Kochi,Kerala,South,P016,Jacket,Fashion,1,4500,0.1,4050.0,2700,1350.0
O00656,2025-09-05,C0595,Aarav Kapoor,Female,41,Chennai,Tamil Nadu,South,P020,Notebook Set,Stationery,1,500,0.1,450.0,220,230.0
O00657,2025-10-24,C0602,Vikram Shah,Female,53,Delhi,Delhi,North,P001,Laptop,Electronics,2,55000,0.2,88000.0,84000,4000.0
O00658,2025-04-25,C0202,Raj Reddy,Male,20,Kochi,Kerala,South,P015,Jeans,Fashion,1,2500,0.0,2500.0,1400,1100.0
O00659,2025-10-22,C0739,Meera Desai,Female,53,Kolkata,West Bengal,East,P012,Air Fryer,Home Appliances,2,7500,0.1,13500.0,9600,3900.0
O00660,2025-01-01,C0229,Rohan Singh,Male,52,Lucknow,Uttar Pradesh,North,P009,Running Shoes,Sports,2,4500,0.15,7650.0,5400,2250.0
O00661,2025-02-10,C0606,Amit Gupta,Female,59,Delhi,Delhi,North,P003,Headphones,Electronics,1,2500,0.25,1875.0,1400,475.0
O00662,2025-06-22,C0083,Karan Kapoor,Female,49,Jaipur,Rajasthan,North,P009,Running Shoes,Sports,2,4500,0.15,7650.0,5400,2250.0
O00663,2025-03-29,C0117,Rahul Mehta,Female,54,Kochi,Kerala,South,P008,Backpack,Accessories,1,2200,0.05,2090.0,1200,890.0
O00664,2025-04-08,C0228,Aarav Nair,Female,28,Hyderabad,Telangana,South,P006,Desk,Furniture,1,12000,0.15,10200.0,8500,1700.0
O00665,2025-03-29,C0470,Aditi Khan,Female,42,Mumbai,Maharashtra,West,P015,Jeans,Fashion,3,2500,0.15,6375.0,4200,2175.0
O00666,2025-09-08,C0521,Amit Desai,Male,43,Delhi,Delhi,North,P014,T-Shirt,Fashion,1,1200,0.15,1020.0,650,370.0
O00667,2025-12-01,C0293,Pooja Mehta,Male,48,Kochi,Kerala,South,P012,Air Fryer,Home Appliances,1,7500,0.15,6375.0,4800,1575.0
O00668,2025-05-21,C0053,Arjun Verma,Female,48,Delhi,Delhi,North,P020,Notebook Set,Stationery,2,500,0.2,800.0,440,360.0
O00669,2025-03-12,C0275,Ananya Shah,Male,27,Bhubaneswar,Odisha,East,P008,Backpack,Accessories,1,2200,0.0,2200.0,1200,1000.0
O00670,2025-05-17,C0566,Neha Singh,Female,35,Pune,Maharashtra,West,P005,Office Chair,Furniture,2,8500,0.0,17000.0,12000,5000.0
O00671,2025-04-09,C0547,Rohan Verma,Female,25,Pune,Maharashtra,West,P014,T-Shirt,Fashion,1,1200,0.15,1020.0,650,370.0
O00672,2025-05-31,C0111,Aditi Singh,Female,52,Bengaluru,Karnataka,South,P004,Smart Watch,Electronics,1,6500,0.05,6175.0,4000,2175.0
O00673,2025-06-24,C0006,Amit Iyer,Male,35,Kochi,Kerala,South,P006,Desk,Furniture,3,12000,0.0,36000.0,25500,10500.0
O00674,2025-06-16,C0638,Kavya Shah,Female,44,Hyderabad,Telangana,South,P004,Smart Watch,Electronics,2,6500,0.1,11700.0,8000,3700.0
O00675,2025-12-09,C0073,Rohan Sharma,Female,54,Ahmedabad,Gujarat,West,P002,Smartphone,Electronics,1,28000,0.15,23800.0,21500,2300.0
O00676,2025-09-14,C0056,Rohan Shah,Male,47,Kolkata,West Bengal,East,P017,Table Lamp,Home Decor,1,1800,0.05,1710.0,950,760.0
O00677,2025-08-12,C0002,Raj Iyer,Male,55,Chennai,Tamil Nadu,South,P005,Office Chair,Furniture,3,8500,0.15,21675.0,18000,3675.0
O00678,2025-11-26,C0324,Rohan Iyer,Female,51,Kolkata,West Bengal,East,P010,Yoga Mat,Sports,1,1200,0.0,1200.0,650,550.0
O00679,2025-03-06,C0385,Kavya Verma,Female,55,Mumbai,Maharashtra,West,P001,Laptop,Electronics,2,55000,0.0,110000.0,84000,26000.0
O00680,2025-03-10,C0513,Rahul Desai,Female,45,Bhubaneswar,Odisha,East,P014,T-Shirt,Fashion,2,1200,0.1,2160.0,1300,860.0
O00681,2025-03-08,C0213,Ananya Gupta,Female,22,Kolkata,West Bengal,East,P007,Bookshelf,Furniture,2,7000,0.0,14000.0,9600,4400.0
O00682,2025-02-19,C0590,Vikram Gupta,Male,18,Chennai,Tamil Nadu,South,P015,Jeans,Fashion,2,2500,0.2,4000.0,2800,1200.0
O00683,2025-11-10,C0118,Aditi Gupta,Female,56,Bengaluru,Karnataka,South,P009,Running Shoes,Sports,2,4500,0.2,7200.0,5400,1800.0
O00684,2025-11-05,C0735,Nikhil Joshi,Female,54,Kolkata,West Bengal,East,P004,Smart Watch,Electronics,2,6500,0.15,11050.0,8000,3050.0
O00685,2025-04-01,C0449,Pooja Khan,Male,23,Chennai,Tamil Nadu,South,P010,Yoga Mat,Sports,3,1200,0.05,3420.0,1950,1470.0
O00686,2025-04-25,C0460,Kavya Joshi,Male,53,Mumbai,Maharashtra,West,P003,Headphones,Electronics,2,2500,0.1,4500.0,2800,1700.0
O00687,2025-02-26,C0148,Ananya Gupta,Male,28,Mumbai,Maharashtra,West,P009,Running Shoes,Sports,1,4500,0.05,4275.0,2700,1575.0
O00688,2025-12-08,C0051,Amit Verma,Male,55,Kochi,Kerala,South,P006,Desk,Furniture,1,12000,0.05,11400.0,8500,2900.0
O00689,2025-01-18,C0351,Priya Reddy,Male,34,Pune,Maharashtra,West,P019,Cushion Set,Home Decor,2,1200,0.1,2160.0,1200,960.0
O00690,2025-09-29,C0491,Nikhil Kapoor,Female,49,Bengaluru,Karnataka,South,P002,Smartphone,Electronics,3,28000,0.15,71400.0,64500,6900.0
O00691,2025-05-10,C0065,Arjun Singh,Female,59,Delhi,Delhi,North,P014,T-Shirt,Fashion,1,1200,0.0,1200.0,650,550.0
O00692,2025-09-26,C0910,Arjun Nair,Male,41,Bhubaneswar,Odisha,East,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O00693,2025-03-21,C0963,Amit Patel,Male,53,Kolkata,West Bengal,East,P006,Desk,Furniture,4,12000,0.2,38400.0,34000,4400.0
O00694,2025-10-26,C0424,Isha Iyer,Male,20,Lucknow,Uttar Pradesh,North,P009,Running Shoes,Sports,2,4500,0.1,8100.0,5400,2700.0
O00695,2025-11-06,C0909,Simran Joshi,Male,19,Delhi,Delhi,North,P019,Cushion Set,Home Decor,1,1200,0.2,960.0,600,360.0
O00696,2025-07-21,C0125,Simran Joshi,Female,53,Pune,Maharashtra,West,P004,Smart Watch,Electronics,2,6500,0.25,9750.0,8000,1750.0
O00697,2025-08-13,C0018,Varun Reddy,Female,58,Pune,Maharashtra,West,P002,Smartphone,Electronics,5,28000,0.1,126000.0,107500,18500.0
O00698,2025-06-08,C0027,Raj Reddy,Male,51,Kochi,Kerala,South,P006,Desk,Furniture,3,12000,0.05,34200.0,25500,8700.0
O00699,2025-07-23,C0464,Simran Desai,Female,26,Kochi,Kerala,South,P002,Smartphone,Electronics,2,28000,0.15,47600.0,43000,4600.0
O00700,2025-05-17,C0042,Neha Singh,Female,60,Chennai,Tamil Nadu,South,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O00701,2025-03-14,C0923,Meera Kapoor,Male,37,Delhi,Delhi,North,P012,Air Fryer,Home Appliances,3,7500,0.05,21375.0,14400,6975.0
O00702,2025-02-17,C0098,Raj Iyer,Female,38,Bhubaneswar,Odisha,East,P002,Smartphone,Electronics,2,28000,0.15,47600.0,43000,4600.0
O00703,2025-01-18,C0220,Varun Sharma,Male,40,Bhubaneswar,Odisha,East,P001,Laptop,Electronics,3,55000,0.1,148500.0,126000,22500.0
O00704,2025-09-24,C0723,Rohan Verma,Male,20,Delhi,Delhi,North,P014,T-Shirt,Fashion,1,1200,0.05,1140.0,650,490.0
O00705,2025-12-06,C0154,Arjun Nair,Male,28,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,1,2200,0.15,1870.0,1200,670.0
O00706,2025-01-19,C0172,Ananya Verma,Male,20,Lucknow,Uttar Pradesh,North,P003,Headphones,Electronics,1,2500,0.15,2125.0,1400,725.0
O00707,2025-04-10,C0518,Nikhil Singh,Female,41,Ahmedabad,Gujarat,West,P005,Office Chair,Furniture,1,8500,0.05,8075.0,6000,2075.0
O00708,2025-04-26,C0197,Ananya Nair,Female,43,Chennai,Tamil Nadu,South,P013,Mixer Grinder,Home Appliances,2,4200,0.05,7980.0,5400,2580.0
O00709,2025-12-12,C0153,Meera Patel,Male,44,Lucknow,Uttar Pradesh,North,P005,Office Chair,Furniture,4,8500,0.05,32300.0,24000,8300.0
O00710,2025-03-15,C0181,Aarav Verma,Male,60,Ahmedabad,Gujarat,West,P010,Yoga Mat,Sports,2,1200,0.1,2160.0,1300,860.0
O00711,2025-10-07,C0374,Nikhil Nair,Female,58,Bhubaneswar,Odisha,East,P003,Headphones,Electronics,3,2500,0.15,6375.0,4200,2175.0
O00712,2025-09-26,C0937,Aarav Patel,Female,50,Hyderabad,Telangana,South,P012,Air Fryer,Home Appliances,1,7500,0.15,6375.0,4800,1575.0
O00713,2025-05-05,C0735,Nikhil Joshi,Female,54,Kolkata,West Bengal,East,P006,Desk,Furniture,2,12000,0.15,20400.0,17000,3400.0
O00714,2025-04-26,C0204,Varun Desai,Female,53,Pune,Maharashtra,West,P013,Mixer Grinder,Home Appliances,3,4200,0.0,12600.0,8100,4500.0
O00715,2025-06-23,C0266,Nikhil Shah,Male,38,Pune,Maharashtra,West,P017,Table Lamp,Home Decor,2,1800,0.05,3420.0,1900,1520.0
O00716,2025-06-30,C0351,Priya Reddy,Male,34,Pune,Maharashtra,West,P013,Mixer Grinder,Home Appliances,2,4200,0.05,7980.0,5400,2580.0
O00717,2025-08-14,C0960,Priya Shah,Male,21,Ahmedabad,Gujarat,West,P006,Desk,Furniture,2,12000,0.05,22800.0,17000,5800.0
O00718,2025-06-06,C0120,Vikram Reddy,Female,25,Ahmedabad,Gujarat,West,P005,Office Chair,Furniture,2,8500,0.05,16150.0,12000,4150.0
O00719,2025-06-13,C0261,Sneha Nair,Female,18,Mumbai,Maharashtra,West,P007,Bookshelf,Furniture,1,7000,0.1,6300.0,4800,1500.0
O00720,2025-03-12,C0611,Sneha Iyer,Male,57,Bengaluru,Karnataka,South,P003,Headphones,Electronics,3,2500,0.0,7500.0,4200,3300.0
O00721,2025-08-10,C0933,Pooja Gupta,Male,32,Delhi,Delhi,North,P003,Headphones,Electronics,4,2500,0.15,8500.0,5600,2900.0
O00722,2025-05-06,C0108,Aditi Reddy,Female,28,Chennai,Tamil Nadu,South,P016,Jacket,Fashion,1,4500,0.15,3825.0,2700,1125.0
O00723,2025-05-25,C0161,Aarav Reddy,Female,24,Kochi,Kerala,South,P008,Backpack,Accessories,2,2200,0.1,3960.0,2400,1560.0
O00724,2025-06-25,C0159,Neha Joshi,Female,45,Pune,Maharashtra,West,P009,Running Shoes,Sports,2,4500,0.0,9000.0,5400,3600.0
O00725,2025-06-01,C0015,Kavya Reddy,Female,20,Delhi,Delhi,North,P012,Air Fryer,Home Appliances,2,7500,0.2,12000.0,9600,2400.0
O00726,2025-07-01,C0480,Priya Gupta,Male,51,Jaipur,Rajasthan,North,P012,Air Fryer,Home Appliances,2,7500,0.25,11250.0,9600,1650.0
O00727,2025-12-13,C0547,Rohan Verma,Female,25,Pune,Maharashtra,West,P002,Smartphone,Electronics,3,28000,0.05,79800.0,64500,15300.0
O00728,2025-03-26,C0478,Rahul Desai,Female,46,Jaipur,Rajasthan,North,P017,Table Lamp,Home Decor,1,1800,0.15,1530.0,950,580.0
O00729,2025-12-30,C0049,Aarav Reddy,Male,51,Bhubaneswar,Odisha,East,P003,Headphones,Electronics,1,2500,0.2,2000.0,1400,600.0
O00730,2025-05-01,C0047,Aarav Desai,Male,22,Kolkata,West Bengal,East,P015,Jeans,Fashion,3,2500,0.1,6750.0,4200,2550.0
O00731,2025-05-09,C0148,Ananya Gupta,Male,28,Mumbai,Maharashtra,West,P016,Jacket,Fashion,2,4500,0.05,8550.0,5400,3150.0
O00732,2025-01-06,C0208,Amit Reddy,Male,32,Bengaluru,Karnataka,South,P014,T-Shirt,Fashion,3,1200,0.1,3240.0,1950,1290.0
O00733,2025-11-30,C0678,Neha Patel,Female,31,Kochi,Kerala,South,P012,Air Fryer,Home Appliances,1,7500,0.1,6750.0,4800,1950.0
O00734,2025-07-02,C0111,Aditi Singh,Female,52,Bengaluru,Karnataka,South,P001,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0
O00735,2025-02-07,C0030,Pooja Sharma,Female,24,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,4,2200,0.2,7040.0,4800,2240.0
O00736,2025-04-26,C0291,Sneha Desai,Female,35,Chennai,Tamil Nadu,South,P012,Air Fryer,Home Appliances,1,7500,0.15,6375.0,4800,1575.0
O00737,2025-04-12,C0310,Pooja Nair,Male,40,Kochi,Kerala,South,P008,Backpack,Accessories,3,2200,0.05,6270.0,3600,2670.0
O00738,2025-01-08,C0339,Raj Singh,Male,44,Mumbai,Maharashtra,West,P018,Wall Clock,Home Decor,3,1500,0.1,4050.0,2400,1650.0
O00739,2025-08-06,C0728,Sneha Verma,Male,55,Ahmedabad,Gujarat,West,P006,Desk,Furniture,2,12000,0.15,20400.0,17000,3400.0
O00740,2025-07-26,C0067,Arjun Sharma,Male,32,Bengaluru,Karnataka,South,P006,Desk,Furniture,1,12000,0.05,11400.0,8500,2900.0
O00741,2025-03-19,C0583,Aarav Khan,Male,30,Pune,Maharashtra,West,P005,Office Chair,Furniture,2,8500,0.1,15300.0,12000,3300.0
O00742,2025-02-24,C0246,Varun Shah,Male,19,Mumbai,Maharashtra,West,P007,Bookshelf,Furniture,3,7000,0.2,16800.0,14400,2400.0
O00743,2025-10-31,C0224,Aarav Shah,Female,21,Hyderabad,Telangana,South,P011,Coffee Maker,Home Appliances,1,5500,0.1,4950.0,3400,1550.0
O00744,2025-08-16,C0880,Priya Verma,Male,46,Hyderabad,Telangana,South,P014,T-Shirt,Fashion,1,1200,0.05,1140.0,650,490.0
O00745,2025-03-29,C0176,Priya Verma,Male,33,Chennai,Tamil Nadu,South,P014,T-Shirt,Fashion,1,1200,0.05,1140.0,650,490.0
O00746,2025-01-10,C0518,Nikhil Singh,Female,41,Ahmedabad,Gujarat,West,P017,Table Lamp,Home Decor,1,1800,0.1,1620.0,950,670.0
O00747,2025-11-04,C0197,Ananya Nair,Female,43,Chennai,Tamil Nadu,South,P019,Cushion Set,Home Decor,3,1200,0.1,3240.0,1800,1440.0
O00748,2025-10-17,C0389,Varun Nair,Male,53,Kolkata,West Bengal,East,P017,Table Lamp,Home Decor,3,1800,0.05,5130.0,2850,2280.0
O00749,2025-06-13,C0677,Pooja Desai,Female,38,Bhubaneswar,Odisha,East,P001,Laptop,Electronics,5,55000,0.1,247500.0,210000,37500.0
O00750,2025-08-27,C0803,Rahul Gupta,Female,52,Bengaluru,Karnataka,South,P015,Jeans,Fashion,2,2500,0.0,5000.0,2800,2200.0
O00751,2025-11-13,C0744,Nikhil Joshi,Male,38,Ahmedabad,Gujarat,West,P004,Smart Watch,Electronics,2,6500,0.05,12350.0,8000,4350.0
O00752,2025-05-24,C0458,Varun Desai,Female,33,Jaipur,Rajasthan,North,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O00753,2025-12-01,C0177,Vikram Singh,Male,49,Chennai,Tamil Nadu,South,P013,Mixer Grinder,Home Appliances,2,4200,0.0,8400.0,5400,3000.0
O00754,2025-01-18,C0537,Varun Nair,Female,35,Bengaluru,Karnataka,South,P007,Bookshelf,Furniture,2,7000,0.2,11200.0,9600,1600.0
O00755,2025-03-12,C0589,Kavya Sharma,Female,47,Bhubaneswar,Odisha,East,P002,Smartphone,Electronics,3,28000,0.05,79800.0,64500,15300.0
O00756,2025-06-24,C0008,Arjun Gupta,Female,52,Kolkata,West Bengal,East,P003,Headphones,Electronics,3,2500,0.15,6375.0,4200,2175.0
O00757,2025-12-08,C0329,Simran Reddy,Male,30,Hyderabad,Telangana,South,P001,Laptop,Electronics,4,55000,0.1,198000.0,168000,30000.0
O00758,2025-10-15,C0750,Meera Kapoor,Female,49,Mumbai,Maharashtra,West,P019,Cushion Set,Home Decor,3,1200,0.1,3240.0,1800,1440.0
O00759,2025-10-26,C0373,Amit Singh,Male,24,Ahmedabad,Gujarat,West,P001,Laptop,Electronics,3,55000,0.15,140250.0,126000,14250.0
O00760,2025-12-05,C0225,Aarav Patel,Female,47,Chennai,Tamil Nadu,South,P004,Smart Watch,Electronics,1,6500,0.1,5850.0,4000,1850.0
O00761,2025-09-05,C0789,Rahul Iyer,Female,34,Ahmedabad,Gujarat,West,P009,Running Shoes,Sports,3,4500,0.15,11475.0,8100,3375.0
O00762,2025-07-12,C0108,Aditi Reddy,Female,28,Chennai,Tamil Nadu,South,P008,Backpack,Accessories,2,2200,0.1,3960.0,2400,1560.0
O00763,2025-11-21,C0145,Aarav Khan,Female,23,Bengaluru,Karnataka,South,P019,Cushion Set,Home Decor,1,1200,0.1,1080.0,600,480.0
O00764,2025-11-02,C0565,Raj Nair,Male,42,Kochi,Kerala,South,P001,Laptop,Electronics,1,55000,0.15,46750.0,42000,4750.0
O00765,2025-09-25,C0257,Rahul Reddy,Female,44,Delhi,Delhi,North,P010,Yoga Mat,Sports,2,1200,0.1,2160.0,1300,860.0
O00766,2025-07-23,C0593,Vikram Gupta,Female,34,Kolkata,West Bengal,East,P014,T-Shirt,Fashion,1,1200,0.1,1080.0,650,430.0
O00767,2025-12-07,C0110,Aarav Verma,Male,34,Bengaluru,Karnataka,South,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O00768,2025-05-03,C0179,Arjun Reddy,Male,46,Hyderabad,Telangana,South,P013,Mixer Grinder,Home Appliances,2,4200,0.2,6720.0,5400,1320.0
O00769,2025-02-27,C0109,Rahul Sharma,Female,53,Hyderabad,Telangana,South,P016,Jacket,Fashion,3,4500,0.1,12150.0,8100,4050.0
O00770,2025-12-05,C0914,Pooja Joshi,Female,43,Bengaluru,Karnataka,South,P002,Smartphone,Electronics,3,28000,0.1,75600.0,64500,11100.0
O00771,2025-07-20,C0301,Rohan Nair,Female,32,Jaipur,Rajasthan,North,P008,Backpack,Accessories,1,2200,0.0,2200.0,1200,1000.0
O00772,2025-04-22,C0245,Kavya Shah,Male,55,Chennai,Tamil Nadu,South,P008,Backpack,Accessories,1,2200,0.1,1980.0,1200,780.0
O00773,2025-05-08,C0010,Sneha Kapoor,Female,55,Bengaluru,Karnataka,South,P019,Cushion Set,Home Decor,1,1200,0.1,1080.0,600,480.0
O00774,2025-02-05,C0106,Nikhil Iyer,Female,30,Kochi,Kerala,South,P003,Headphones,Electronics,1,2500,0.15,2125.0,1400,725.0
O00775,2025-08-22,C0314,Rahul Gupta,Female,23,Jaipur,Rajasthan,North,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O00776,2025-11-06,C0047,Aarav Desai,Male,22,Kolkata,West Bengal,East,P007,Bookshelf,Furniture,4,7000,0.15,23800.0,19200,4600.0
O00777,2025-02-16,C0392,Neha Patel,Male,26,Bengaluru,Karnataka,South,P001,Laptop,Electronics,2,55000,0.0,110000.0,84000,26000.0
O00778,2025-04-25,C0343,Arjun Verma,Female,38,Kochi,Kerala,South,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O00779,2025-09-12,C0654,Simran Singh,Male,28,Mumbai,Maharashtra,West,P020,Notebook Set,Stationery,1,500,0.2,400.0,220,180.0
O00780,2025-08-11,C0536,Neha Kapoor,Male,39,Delhi,Delhi,North,P009,Running Shoes,Sports,2,4500,0.05,8550.0,5400,3150.0
O00781,2025-05-04,C0335,Aarav Gupta,Female,40,Bhubaneswar,Odisha,East,P013,Mixer Grinder,Home Appliances,2,4200,0.0,8400.0,5400,3000.0
O00782,2025-06-09,C0159,Neha Joshi,Female,45,Pune,Maharashtra,West,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O00783,2025-04-06,C0608,Meera Iyer,Female,38,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,4,2200,0.15,7480.0,4800,2680.0
O00784,2025-04-17,C0587,Rahul Khan,Male,49,Chennai,Tamil Nadu,South,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O00785,2025-04-30,C0106,Nikhil Iyer,Female,30,Kochi,Kerala,South,P004,Smart Watch,Electronics,1,6500,0.1,5850.0,4000,1850.0
O00786,2025-04-11,C0852,Rohan Patel,Male,29,Bengaluru,Karnataka,South,P006,Desk,Furniture,1,12000,0.15,10200.0,8500,1700.0
O00787,2025-04-13,C0044,Meera Singh,Female,44,Jaipur,Rajasthan,North,P013,Mixer Grinder,Home Appliances,2,4200,0.05,7980.0,5400,2580.0
O00788,2025-06-15,C0038,Kavya Kapoor,Female,27,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,1,2200,0.15,1870.0,1200,670.0
O00789,2025-07-05,C0131,Meera Joshi,Female,38,Kochi,Kerala,South,P001,Laptop,Electronics,1,55000,0.05,52250.0,42000,10250.0
O00790,2025-02-01,C0844,Karan Desai,Female,35,Kolkata,West Bengal,East,P010,Yoga Mat,Sports,1,1200,0.1,1080.0,650,430.0
O00791,2025-03-07,C0400,Raj Singh,Female,23,Lucknow,Uttar Pradesh,North,P019,Cushion Set,Home Decor,2,1200,0.15,2040.0,1200,840.0
O00792,2025-06-28,C0679,Karan Desai,Female,21,Lucknow,Uttar Pradesh,North,P017,Table Lamp,Home Decor,1,1800,0.15,1530.0,950,580.0
O00793,2025-09-24,C0161,Aarav Reddy,Female,24,Kochi,Kerala,South,P017,Table Lamp,Home Decor,1,1800,0.15,1530.0,950,580.0
O00794,2025-02-06,C0374,Nikhil Nair,Female,58,Bhubaneswar,Odisha,East,P016,Jacket,Fashion,1,4500,0.15,3825.0,2700,1125.0
O00795,2025-07-20,C0262,Karan Reddy,Male,34,Lucknow,Uttar Pradesh,North,P007,Bookshelf,Furniture,1,7000,0.1,6300.0,4800,1500.0
O00796,2025-12-24,C0729,Rahul Reddy,Male,53,Ahmedabad,Gujarat,West,P015,Jeans,Fashion,2,2500,0.05,4750.0,2800,1950.0
O00797,2025-02-18,C0016,Isha Kapoor,Male,45,Kolkata,West Bengal,East,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O00798,2025-10-02,C0173,Nikhil Sharma,Female,22,Pune,Maharashtra,West,P014,T-Shirt,Fashion,1,1200,0.2,960.0,650,310.0
O00799,2025-06-17,C0106,Nikhil Iyer,Female,30,Kochi,Kerala,South,P013,Mixer Grinder,Home Appliances,2,4200,0.2,6720.0,5400,1320.0
O00800,2025-09-20,C0771,Simran Nair,Male,57,Hyderabad,Telangana,South,P001,Laptop,Electronics,1,55000,0.25,41250.0,42000,-750.0
O00801,2025-05-13,C0354,Neha Shah,Male,47,Jaipur,Rajasthan,North,P016,Jacket,Fashion,1,4500,0.0,4500.0,2700,1800.0
O00802,2025-10-25,C0300,Isha Desai,Female,29,Pune,Maharashtra,West,P019,Cushion Set,Home Decor,1,1200,0.1,1080.0,600,480.0
O00803,2025-12-10,C0338,Karan Nair,Male,50,Kochi,Kerala,South,P005,Office Chair,Furniture,3,8500,0.15,21675.0,18000,3675.0
O00804,2025-06-25,C0947,Sneha Sharma,Female,43,Mumbai,Maharashtra,West,P017,Table Lamp,Home Decor,2,1800,0.15,3060.0,1900,1160.0
O00805,2025-01-11,C0759,Sneha Joshi,Female,21,Ahmedabad,Gujarat,West,P002,Smartphone,Electronics,3,28000,0.15,71400.0,64500,6900.0
O00806,2025-07-20,C0585,Sneha Mehta,Female,25,Hyderabad,Telangana,South,P012,Air Fryer,Home Appliances,3,7500,0.15,19125.0,14400,4725.0
O00807,2025-10-24,C0209,Rahul Sharma,Male,54,Jaipur,Rajasthan,North,P010,Yoga Mat,Sports,4,1200,0.1,4320.0,2600,1720.0
O00808,2025-01-03,C0115,Amit Khan,Male,41,Ahmedabad,Gujarat,West,P011,Coffee Maker,Home Appliances,2,5500,0.05,10450.0,6800,3650.0
O00809,2025-08-02,C0862,Isha Gupta,Female,36,Ahmedabad,Gujarat,West,P019,Cushion Set,Home Decor,2,1200,0.05,2280.0,1200,1080.0
O00810,2025-10-23,C0316,Isha Nair,Male,46,Delhi,Delhi,North,P018,Wall Clock,Home Decor,1,1500,0.0,1500.0,800,700.0
O00811,2025-11-03,C0199,Neha Kapoor,Female,24,Ahmedabad,Gujarat,West,P016,Jacket,Fashion,1,4500,0.1,4050.0,2700,1350.0
O00812,2025-02-01,C0357,Ananya Iyer,Female,37,Delhi,Delhi,North,P005,Office Chair,Furniture,2,8500,0.0,17000.0,12000,5000.0
O00813,2025-02-17,C0857,Pooja Iyer,Male,45,Pune,Maharashtra,West,P019,Cushion Set,Home Decor,5,1200,0.05,5700.0,3000,2700.0
O00814,2025-11-23,C0286,Simran Desai,Male,47,Bhubaneswar,Odisha,East,P002,Smartphone,Electronics,1,28000,0.1,25200.0,21500,3700.0
O00815,2025-09-09,C0440,Raj Desai,Male,57,Pune,Maharashtra,West,P018,Wall Clock,Home Decor,2,1500,0.2,2400.0,1600,800.0
O00816,2025-07-18,C0698,Pooja Patel,Male,44,Chennai,Tamil Nadu,South,P007,Bookshelf,Furniture,1,7000,0.15,5950.0,4800,1150.0
O00817,2025-03-30,C0319,Rohan Desai,Male,18,Jaipur,Rajasthan,North,P001,Laptop,Electronics,1,55000,0.05,52250.0,42000,10250.0
O00818,2025-04-19,C0165,Karan Verma,Female,34,Mumbai,Maharashtra,West,P014,T-Shirt,Fashion,1,1200,0.05,1140.0,650,490.0
O00819,2025-10-18,C0990,Ananya Gupta,Female,60,Kochi,Kerala,South,P004,Smart Watch,Electronics,2,6500,0.05,12350.0,8000,4350.0
O00820,2025-04-18,C0920,Neha Iyer,Female,37,Kochi,Kerala,South,P004,Smart Watch,Electronics,1,6500,0.25,4875.0,4000,875.0
O00821,2025-02-09,C0750,Meera Kapoor,Female,49,Mumbai,Maharashtra,West,P006,Desk,Furniture,2,12000,0.1,21600.0,17000,4600.0
O00822,2025-02-21,C0566,Neha Singh,Female,35,Pune,Maharashtra,West,P002,Smartphone,Electronics,3,28000,0.05,79800.0,64500,15300.0
O00823,2025-04-22,C0212,Rahul Joshi,Male,25,Ahmedabad,Gujarat,West,P003,Headphones,Electronics,3,2500,0.2,6000.0,4200,1800.0
O00824,2025-10-22,C0850,Kavya Shah,Male,22,Hyderabad,Telangana,South,P001,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0
O00825,2025-03-09,C0197,Ananya Nair,Female,43,Chennai,Tamil Nadu,South,P009,Running Shoes,Sports,3,4500,0.2,10800.0,8100,2700.0
O00826,2025-07-08,C0695,Sneha Nair,Female,18,Mumbai,Maharashtra,West,P002,Smartphone,Electronics,1,28000,0.05,26600.0,21500,5100.0
O00827,2025-11-28,C0857,Pooja Iyer,Male,45,Pune,Maharashtra,West,P014,T-Shirt,Fashion,1,1200,0.1,1080.0,650,430.0
O00828,2025-07-28,C0479,Aarav Singh,Male,51,Bhubaneswar,Odisha,East,P004,Smart Watch,Electronics,2,6500,0.1,11700.0,8000,3700.0
O00829,2025-03-06,C0698,Pooja Patel,Male,44,Chennai,Tamil Nadu,South,P020,Notebook Set,Stationery,1,500,0.2,400.0,220,180.0
O00830,2025-03-03,C0684,Rahul Iyer,Male,46,Hyderabad,Telangana,South,P018,Wall Clock,Home Decor,1,1500,0.2,1200.0,800,400.0
